date,4. close,4. close,4. close
2006-08-23,25.67,67.31,373.43
2006-08-24,25.74,67.81,373.73
2006-08-25,25.85,68.75,373.26
2006-08-28,25.95,66.98,380.95
2006-08-29,25.84,66.48,378.95
2006-08-30,25.8,66.96,380.75
2006-08-31,25.7,67.85,378.53
2006-09-01,25.84,68.38,378.6
2006-09-05,25.61,71.48,384.36
2006-09-06,25.61,70.03,380.14
2006-09-07,25.43,72.8,378.49
2006-09-08,25.6,72.52,377.85
2006-09-11,25.91,72.5,384.09
2006-09-12,25.93,72.63,391.9
2006-09-13,25.98,74.2,406.57
2006-09-14,26.33,74.17,403.98
2006-09-15,26.85,74.1,409.88
2006-09-18,26.79,73.89,414.69
2006-09-19,26.86,73.77,403.81
2006-09-20,27.18,75.26,397.0
2006-09-21,26.9,74.65,406.85
2006-09-22,26.66,73.0,403.78
2006-09-25,26.95,75.75,403.98
2006-09-26,27.2,77.61,406.87
2006-09-27,27.44,76.41,402.92
2006-09-28,27.4,77.01,403.58
2006-09-29,27.35,76.98,401.9
2006-10-02,27.36,74.86,401.44
2006-10-03,27.37,74.07,404.04
2006-10-04,27.94,75.38,415.7
2006-10-05,27.92,74.83,411.81
2006-10-06,27.87,74.22,420.5
2006-10-09,27.72,74.63,429.0
2006-10-10,27.69,73.81,426.65
2006-10-11,27.54,73.23,426.5
2006-10-12,28.22,75.26,427.44
2006-10-13,28.37,75.02,427.3
2006-10-16,28.45,75.4,421.75
2006-10-17,28.44,74.29,420.64
2006-10-18,28.52,74.53,419.31
2006-10-19,28.29,78.99,426.06
2006-10-20,28.43,79.95,459.67
2006-10-23,28.45,81.46,480.78
2006-10-24,28.28,81.05,473.31
2006-10-25,28.31,81.68,486.601
2006-10-26,28.35,82.19,485.1
2006-10-27,28.34,80.41,475.2
2006-10-30,28.53,80.42,476.57
2006-10-31,28.71,81.08,476.39
2006-11-01,28.81,79.16,467.5
2006-11-02,28.77,78.98,469.91
2006-11-03,28.73,78.29,471.798
2006-11-06,28.84,79.71,476.95
2006-11-07,28.95,80.51,472.57
2006-11-08,28.98,82.45,475.0
2006-11-09,29.26,83.34,472.63
2006-11-10,29.24,83.12,473.55
2006-11-13,29.35,84.35,481.03
2006-11-14,29.2285,85.0,489.3
2006-11-15,29.12,84.05,491.93
2006-11-16,29.47,85.61,495.9
2006-11-17,29.4,85.85,498.79
2006-11-20,29.89,86.47,495.05
2006-11-21,29.92,88.6,509.65
2006-11-22,29.92,90.31,508.01
2006-11-24,29.76,91.63,505.0
2006-11-27,29.48,89.54,484.75
2006-11-28,29.39,91.81,489.5
2006-11-29,29.57,91.8,484.65
2006-11-30,29.36,91.66,484.81
2006-12-01,29.12,91.32,480.8
2006-12-04,29.33,91.12,484.85
2006-12-05,29.13,91.27,487.0
2006-12-06,28.99,89.83,488.71
2006-12-07,28.85,87.04,482.64
2006-12-08,29.4,88.26,484.11
2006-12-11,29.54,88.75,483.93
2006-12-12,29.43,86.14,481.78
2006-12-13,29.55,89.05,478.99
2006-12-14,30.07,88.55,482.12
2006-12-15,30.19,87.72,480.3
2006-12-18,29.89,85.47,462.8
2006-12-19,29.99,86.31,468.63
2006-12-20,30.09,84.76,462.9
2006-12-21,29.98,82.9,456.2
2006-12-22,29.64,82.2,455.58
2006-12-26,29.99,81.51,457.53
2006-12-27,30.02,81.52,468.03
2006-12-28,29.98,80.87,462.56
2006-12-29,29.86,84.84,460.48
2007-01-03,29.86,83.8,467.59
2007-01-04,29.81,85.66,483.26
2007-01-05,29.64,85.05,487.19
2007-01-08,29.93,85.47,483.58
2007-01-09,29.96,92.57,485.5
2007-01-10,29.66,97.0,489.46
2007-01-11,30.7,95.8,499.72
2007-01-12,31.21,94.62,505.0
2007-01-16,31.16,97.1,504.28
2007-01-17,31.1,94.95,497.28
2007-01-18,31.0,89.07,487.83
2007-01-19,31.11,88.5,489.75
2007-01-22,30.72,86.79,480.84
2007-01-23,30.74,85.7,479.05
2007-01-24,31.09,86.7,499.07
2007-01-25,30.45,86.25,488.09
2007-01-26,30.6,85.38,495.84
2007-01-29,30.53,85.94,492.47
2007-01-30,30.48,85.55,494.32
2007-01-31,30.86,85.73,501.5
2007-02-01,30.56,84.74,481.75
2007-02-02,30.19,84.75,481.5
2007-02-05,29.61,83.94,467.16
2007-02-06,29.51,84.15,471.48
2007-02-07,29.37,86.15,470.01
2007-02-08,29.26,86.18,471.03
2007-02-09,28.98,83.27,461.89
2007-02-12,28.94,84.88,458.29
2007-02-13,29.01,84.7,459.1
2007-02-14,29.4,85.3,465.93
2007-02-15,29.46,85.21,461.47
2007-02-16,28.74,84.83,469.94
2007-02-20,28.83,85.9,472.1
2007-02-21,29.35,89.2,475.86
2007-02-22,29.39,89.51,475.85
2007-02-23,28.9,89.07,470.62
2007-02-26,29.07,88.65,464.93
2007-02-27,27.87,83.93,448.77
2007-02-28,28.17,84.61,449.45
2007-03-01,28.09,87.06,448.23
2007-03-02,27.76,85.41,438.68
2007-03-05,27.5499,86.3199,440.945
2007-03-06,27.83,88.19,457.55
2007-03-07,27.61,87.72,455.64
2007-03-08,27.32,88.0,454.72
2007-03-09,27.28,87.97,452.96
2007-03-12,27.44,89.87,454.75
2007-03-13,26.72,88.4,443.03
2007-03-14,27.4,90.0,448.0
2007-03-15,27.28,89.57,446.19
2007-03-16,27.33,89.59,440.85
2007-03-19,27.83,91.13,447.23
2007-03-20,27.84,91.48,445.28
2007-03-21,28.52,93.87,456.55
2007-03-22,28.27,93.96,462.04
2007-03-23,28.02,93.52,461.83
2007-03-26,28.22,95.85,465.0
2007-03-27,27.72,95.46,463.62
2007-03-28,27.64,93.24,461.88
2007-03-29,27.75,93.75,460.92
2007-03-30,27.87,92.91,458.16
2007-04-02,27.74,93.65,458.53
2007-04-03,27.87,94.5,472.6
2007-04-04,28.5,94.27,471.02
2007-04-05,28.55,94.68,471.51
2007-04-09,28.57,93.65,468.21
2007-04-10,28.4,94.25,466.5
2007-04-11,28.11,92.59,464.53
2007-04-12,28.54,92.19,467.39
2007-04-13,28.61,90.24,466.29
2007-04-16,28.73,91.43,474.27
2007-04-17,28.85,90.35,472.8
2007-04-18,28.6,90.4,476.01
2007-04-19,28.69,90.27,471.65
2007-04-20,29.02,90.97,482.48
2007-04-23,28.78,93.51,479.08
2007-04-24,28.79,93.24,477.53
2007-04-25,28.99,95.348,477.99
2007-04-26,29.1,98.84,481.18
2007-04-27,30.12,99.92,479.01
2007-04-30,29.94,99.8,471.38
2007-05-01,30.1925,99.47,469.0
2007-05-02,30.61,100.39,465.78
2007-05-03,30.97,100.4,473.23
2007-05-04,30.56,100.81,471.12
2007-05-07,30.71,103.92,467.27
2007-05-08,30.75,105.06,466.81
2007-05-09,30.7799,106.88,469.25
2007-05-10,30.58,107.34,461.47
2007-05-11,30.89,108.74,466.74
2007-05-14,30.97,109.36,461.78
2007-05-15,30.9,107.52,458.0
2007-05-16,31.07,107.34,472.61
2007-05-17,30.98,109.44,470.96
2007-05-18,30.83,110.02,470.32
2007-05-21,31.05,111.98,470.6
2007-05-22,30.69,113.54,475.86
2007-05-23,30.58,112.89,473.97
2007-05-24,30.17,110.69,474.33
2007-05-25,30.48,113.62,483.52
2007-05-29,30.79,114.35,487.11
2007-05-30,31.11,118.77,498.6
2007-05-31,30.6901,121.191,497.909
2007-06-01,30.59,118.4,500.397
2007-06-04,30.715,121.33,507.07
2007-06-05,30.58,122.67,518.84
2007-06-06,30.29,123.64,518.25
2007-06-07,29.62,124.069,515.06
2007-06-08,30.05,124.49,515.49
2007-06-11,30.02,120.19,511.34
2007-06-12,29.85,120.38,504.77
2007-06-13,30.39,117.5,505.24
2007-06-14,30.52,118.75,502.84
2007-06-15,30.49,120.5,505.89
2007-06-18,30.51,125.09,515.2
2007-06-19,30.46,123.66,514.31
2007-06-20,30.01,121.55,509.97
2007-06-21,30.22,123.9,514.11
2007-06-22,29.49,123.0,524.98
2007-06-25,29.49,122.34,527.42
2007-06-26,29.52,119.65,530.26
2007-06-27,29.87,121.89,526.29
2007-06-28,29.83,120.56,525.01
2007-06-29,29.47,122.04,522.7001
2007-07-02,29.74,121.26,530.38
2007-07-03,30.02,127.17,534.34
2007-07-05,29.99,132.75,541.63
2007-07-06,29.97,132.3,539.4
2007-07-09,29.87,130.3301,542.56
2007-07-10,29.33,132.35,543.34
2007-07-11,29.49,132.39,544.47
2007-07-12,30.07,134.0699,545.33
2007-07-13,29.82,137.73,552.16
2007-07-16,30.03,138.1,552.99
2007-07-17,30.7799,138.9099,555.0
2007-07-18,30.92,138.12,549.5
2007-07-19,31.51,140.0,548.59
2007-07-20,31.16,143.75,520.12
2007-07-23,31.19,143.7,512.51
2007-07-24,30.8,134.8899,514.0001
2007-07-25,30.71,137.26,509.76
2007-07-26,29.98,146.0,508.0
2007-07-27,29.3901,143.85,511.89
2007-07-30,29.4,141.43,516.11
2007-07-31,28.99,131.76,510.0
2007-08-01,29.3,135.0,512.94
2007-08-02,29.52,136.49,511.01
2007-08-03,28.9601,131.8499,503.0
2007-08-06,29.54,135.25,510.0
2007-08-07,29.55,135.0301,516.02
2007-08-08,30.0,134.01,525.78
2007-08-09,29.3,126.39,514.73
2007-08-10,28.71,125.0,515.75
2007-08-13,28.63,127.79,515.5
2007-08-14,28.27,124.03,508.6
2007-08-15,28.1,119.9,497.55
2007-08-16,27.81,117.05,491.52
2007-08-17,28.25,122.06,500.04
2007-08-20,28.26,122.22,497.92
2007-08-21,28.07,127.57,506.61
2007-08-22,28.22,132.51,512.75
2007-08-23,28.3,131.07,512.19
2007-08-24,28.81,135.3,515.0
2007-08-27,28.49,132.25,513.26
2007-08-28,27.93,126.82,506.4
2007-08-29,28.59,134.08,512.88
2007-08-30,28.45,136.25,511.4
2007-08-31,28.73,138.48,515.25
2007-09-04,28.81,144.16,525.15
2007-09-05,28.48,136.76,527.8
2007-09-06,28.91,135.01,523.52
2007-09-07,28.44,131.77,519.35
2007-09-10,28.48,136.71,514.48
2007-09-11,28.93,135.49,521.33
2007-09-12,28.93,136.85,522.65
2007-09-13,29.16,137.2,524.78
2007-09-14,29.04,138.81,528.75
2007-09-17,28.725,138.41,525.3
2007-09-18,28.93,140.92,535.27
2007-09-19,28.67,140.7699,546.85
2007-09-20,28.4201,140.31,552.83
2007-09-21,28.6499,144.15,560.1
2007-09-24,29.08,148.28,568.02
2007-09-25,29.5599,153.18,569.0
2007-09-26,29.5,152.77,568.16
2007-09-27,29.49,154.5,567.5
2007-09-28,29.46,153.47,567.27
2007-10-01,29.7701,156.339,582.5499
2007-10-02,29.7,158.45,584.39
2007-10-03,29.4525,157.9201,584.0199
2007-10-04,29.71,156.24,579.03
2007-10-05,29.84,161.4499,594.05
2007-10-08,29.84,167.91,609.62
2007-10-09,30.0999,167.86,615.185
2007-10-10,30.23,166.79,625.39
2007-10-11,29.91,162.23,622.0
2007-10-12,30.17,167.2537,637.39
2007-10-15,30.04,166.98,620.11
2007-10-16,30.32,169.58,616.0
2007-10-17,31.08,172.75,633.48
2007-10-18,31.16,173.5,639.62
2007-10-19,30.17,170.42,644.71
2007-10-22,30.51,174.36,650.75
2007-10-23,30.9,186.16,675.77
2007-10-24,31.25,185.93,675.82
2007-10-25,31.99,182.78,668.51
2007-10-26,35.03,184.7,674.6
2007-10-29,34.57,185.09,679.23
2007-10-30,35.57,187.0,694.77
2007-10-31,36.81,189.95,707.0
2007-11-01,37.06,187.44,703.21
2007-11-02,37.06,187.87,711.25
2007-11-05,36.73,186.18,725.65
2007-11-06,36.41,191.79,741.79
2007-11-07,35.52,186.2999,732.9399
2007-11-08,34.74,175.4663,693.84
2007-11-09,33.73,165.37,663.97
2007-11-12,33.38,153.76,632.07
2007-11-13,34.46,169.96,660.55
2007-11-14,33.93,166.11,641.68
2007-11-15,33.76,164.3,629.65
2007-11-16,34.09,166.39,633.63
2007-11-19,33.96,163.95,625.85
2007-11-20,34.58,168.85,648.54
2007-11-21,34.23,168.46,660.52
2007-11-23,34.11,171.54,676.7
2007-11-26,32.97,172.5419,666.0
2007-11-27,33.06,174.81,673.57
2007-11-28,33.7,180.22,692.26
2007-11-29,33.59,184.29,697.0
2007-11-30,33.6,182.22,693.0
2007-12-03,32.92,178.86,681.53
2007-12-04,32.77,179.81,684.16
2007-12-05,34.15,185.5,698.51
2007-12-06,34.55,189.9528,715.26
2007-12-07,34.53,194.3,714.87
2007-12-10,34.76,194.21,718.42
2007-12-11,34.1,188.5404,699.204
2007-12-12,34.47,190.86,699.35
2007-12-13,35.22,191.83,694.05
2007-12-14,35.31,190.39,689.96
2007-12-17,34.39,184.4,669.23
2007-12-18,34.74,182.98,673.35
2007-12-19,34.79,183.12,677.37
2007-12-20,35.52,187.21,689.69
2007-12-21,36.06,193.91,696.69
2007-12-24,36.58,198.8,700.73
2007-12-26,36.61,198.95,710.84
2007-12-27,35.97,198.57,700.74
2007-12-28,36.12,199.83,702.53
2007-12-31,35.6,198.08,691.48
2008-01-02,35.22,194.84,685.19
2008-01-03,35.37,194.93,685.33
2008-01-04,34.38,180.05,657.0
2008-01-07,34.61,177.64,649.25
2008-01-08,33.45,171.25,631.6799
2008-01-09,34.44,179.4,653.2
2008-01-10,34.33,178.02,646.73
2008-01-11,33.91,172.69,638.25
2008-01-14,34.39,178.78,653.82
2008-01-15,34.0,169.04,637.65
2008-01-16,33.23,159.64,615.95
2008-01-17,33.11,160.89,600.79
2008-01-18,33.01,161.36,600.25
2008-01-22,31.99,155.64,584.35
2008-01-23,31.93,139.072,548.6201
2008-01-24,33.25,135.6,574.49
2008-01-25,32.94,130.01,566.4
2008-01-28,32.72,130.01,555.98
2008-01-29,32.6,131.54,550.52
2008-01-30,32.2,132.18,548.27
2008-01-31,32.6,135.36,564.3
2008-02-01,30.4498,133.75,515.9
2008-02-04,30.19,131.65,495.43
2008-02-05,29.07,129.36,506.7995
2008-02-06,28.52,122.0,501.71
2008-02-07,28.12,121.24,504.95
2008-02-08,28.56,125.48,516.69
2008-02-11,28.21,129.45,521.16
2008-02-12,28.34,124.86,518.09
2008-02-13,28.96,129.4,534.62
2008-02-14,28.5,127.46,532.25
2008-02-15,28.42,124.63,529.64
2008-02-19,28.17,122.18,508.95
2008-02-20,28.22,123.82,509.0
2008-02-21,28.1,121.54,502.86
2008-02-22,27.68,119.46,507.8
2008-02-25,27.84,119.74,486.44
2008-02-26,28.38,119.15,464.19
2008-02-27,28.26,122.96,472.86
2008-02-28,27.93,129.91,475.39
2008-02-29,27.1999,125.02,471.18
2008-03-03,26.99,121.73,457.02
2008-03-04,27.59,124.62,444.6
2008-03-05,28.1199,124.4899,447.6999
2008-03-06,27.57,120.93,432.7
2008-03-07,27.87,122.25,433.35
2008-03-10,28.05,119.69,413.62
2008-03-11,29.28,127.3501,439.8399
2008-03-12,28.63,126.03,440.18
2008-03-13,28.62,127.94,443.01
2008-03-14,27.96,126.61,437.92
2008-03-17,28.3,126.73,419.87
2008-03-18,29.42,132.82,439.16
2008-03-19,28.62,129.67,432.0
2008-03-20,29.18,133.27,433.55
2008-03-24,29.17,139.53,460.56
2008-03-25,29.14,140.98,450.78
2008-03-26,28.56,145.06,458.19
2008-03-27,28.05,140.25,444.08
2008-03-28,27.91,143.01,438.08
2008-03-31,28.38,143.5,440.47
2008-04-01,29.4999,149.5301,465.71
2008-04-02,29.16,147.49,465.7
2008-04-03,29.0,151.61,455.12
2008-04-04,29.16,153.08,471.09
2008-04-07,29.16,155.89,476.82
2008-04-08,28.75,152.84,467.81
2008-04-09,28.89,151.44,464.19
2008-04-10,29.11,154.55,469.08
2008-04-11,28.28,147.14,457.45
2008-04-14,28.06,147.78,451.66
2008-04-15,28.25,148.38,446.84
2008-04-16,28.95,153.7,455.03
2008-04-17,29.22,154.49,449.54
2008-04-18,30.0,161.04,539.41
2008-04-21,30.42,168.16,537.79
2008-04-22,30.25,160.2,555.0
2008-04-23,31.45,162.89,546.49
2008-04-24,31.8,168.94,543.04
2008-04-25,29.83,169.73,544.06
2008-04-28,28.99,172.24,552.12
2008-04-29,28.64,175.05,558.47
2008-04-30,28.52,173.95,574.29
2008-05-01,29.4,180.0,593.08
2008-05-02,29.24,180.94,581.29
2008-05-05,29.08,184.73,594.9
2008-05-06,29.7,186.66,586.36
2008-05-07,29.21,182.59,579.0
2008-05-08,29.27,185.06,583.01
2008-05-09,29.39,183.45,573.2
2008-05-12,29.99,188.16,584.94
2008-05-13,29.78,189.96,583.0
2008-05-14,29.93,186.26,576.3
2008-05-15,30.4501,189.73,581.0
2008-05-16,29.99,187.6201,580.0701
2008-05-19,29.46,183.6,577.52
2008-05-20,28.76,185.9,578.6
2008-05-21,28.25,178.19,549.99
2008-05-22,28.47,177.05,549.46
2008-05-23,28.05,181.17,544.62
2008-05-27,28.44,186.43,560.9
2008-05-28,28.18,187.01,568.24
2008-05-29,28.31,186.69,583.0
2008-05-30,28.32,188.75,585.8
2008-06-02,27.8,186.1,575.0
2008-06-03,27.31,185.37,567.3
2008-06-04,27.54,185.19,572.22
2008-06-05,28.3,189.43,586.3
2008-06-06,27.49,185.64,567.0
2008-06-09,27.71,181.61,557.87
2008-06-10,27.89,185.64,554.17
2008-06-11,27.12,180.81,545.2
2008-06-12,28.24,173.26,552.95
2008-06-13,29.07,172.37,571.51
2008-06-16,28.93,176.84,572.81
2008-06-17,28.8,181.43,569.46
2008-06-18,28.46,178.75,562.38
2008-06-19,28.93,180.9,560.2
2008-06-20,28.23,175.27,546.43
2008-06-23,27.97,173.16,545.21
2008-06-24,27.73,173.25,542.3
2008-06-25,28.35,177.39,551.0
2008-06-26,27.75,168.26,528.82
2008-06-27,27.63,170.09,528.07
2008-06-30,27.51,167.44,526.42
2008-07-01,26.87,174.68,534.73
2008-07-02,25.88,168.18,527.04
2008-07-03,25.98,170.12,537.0
2008-07-07,26.03,175.16,543.91
2008-07-08,25.85,179.55,554.53
2008-07-09,25.23,174.25,541.55
2008-07-10,25.45,176.63,540.57
2008-07-11,25.25,172.58,533.8
2008-07-14,25.15,173.88,521.62
2008-07-15,26.15,169.64,516.09
2008-07-16,27.26,172.81,535.6
2008-07-17,27.52,171.81,533.44
2008-07-18,25.86,165.15,481.32
2008-07-21,25.64,166.29,468.8
2008-07-22,25.8,162.02,477.11
2008-07-23,26.43,166.26,489.22
2008-07-24,25.44,159.03,475.62
2008-07-25,26.16,162.12,491.98
2008-07-28,25.5,154.4,477.12
2008-07-29,26.11,157.08,483.11
2008-07-30,26.23,159.88,482.7
2008-07-31,25.72,158.95,473.75
2008-08-01,25.44,156.66,467.86
2008-08-04,25.28,153.23,463.0
2008-08-05,26.21,160.64,479.85
2008-08-06,27.02,164.19,486.34
2008-08-07,27.39,163.57,479.12
2008-08-08,28.13,169.55,495.01
2008-08-11,27.9,173.56,500.84
2008-08-12,28.12,176.73,502.61
2008-08-13,27.91,179.3,500.03
2008-08-14,27.91,179.32,505.49
2008-08-15,27.81,175.74,510.15
2008-08-18,27.69,175.39,498.3
2008-08-19,27.32,173.53,490.5
2008-08-20,27.29,175.84,485.0
2008-08-21,27.18,174.29,486.53
2008-08-22,27.84,176.79,490.59
2008-08-25,27.66,172.55,483.01
2008-08-26,27.27,173.64,474.16
2008-08-27,27.56,174.67,468.58
2008-08-28,27.94,173.74,473.78
2008-08-29,27.29,169.53,463.29
2008-09-02,27.1,166.19,465.25
2008-09-03,26.9,166.96,464.41
2008-09-04,26.35,161.22,450.26
2008-09-05,25.65,160.18,444.25
2008-09-08,26.12,157.92,419.95
2008-09-09,26.1,151.68,418.66
2008-09-10,26.44,151.61,414.16
2008-09-11,27.34,152.65,433.75
2008-09-12,27.62,148.94,437.66
2008-09-15,26.82,140.36,433.86
2008-09-16,25.99,139.88,442.93
2008-09-17,24.57,127.83,414.49
2008-09-18,25.26,134.09,439.08
2008-09-19,25.16,140.91,449.15
2008-09-22,25.4,131.05,430.14
2008-09-23,25.44,126.84,429.27
2008-09-24,25.72,128.71,435.11
2008-09-25,26.61,131.93,439.6
2008-09-26,27.4,128.24,431.04
2008-09-29,25.01,105.26,381.0
2008-09-30,26.69,113.66,400.52
2008-10-01,26.48,109.12,411.72
2008-10-02,26.25,100.1,390.49
2008-10-03,26.32,97.07,386.91
2008-10-06,24.91,98.14,371.21
2008-10-07,23.23,89.16,346.01
2008-10-08,23.01,89.79,338.11
2008-10-09,22.3,88.74,328.98
2008-10-10,21.5,96.8,332.0
2008-10-13,25.5,110.26,381.02
2008-10-14,24.1,104.08,362.71
2008-10-15,22.66,97.95,339.17
2008-10-16,24.19,101.89,353.02
2008-10-17,23.93,97.4,372.54
2008-10-20,24.72,98.44,379.32
2008-10-21,23.36,91.49,362.75
2008-10-22,21.53,96.87,355.67
2008-10-23,22.32,98.23,352.32
2008-10-24,21.96,96.38,339.29
2008-10-27,21.18,92.09,329.49
2008-10-28,23.1,99.91,368.75
2008-10-29,23.0,104.55,358.0
2008-10-30,22.63,111.04,359.69
2008-10-31,22.33,107.59,359.36
2008-11-03,22.62,106.96,346.49
2008-11-04,23.53,110.99,366.94
2008-11-05,22.08,103.3,342.24
2008-11-06,20.88,99.1,331.22
2008-11-07,21.5,98.24,331.14
2008-11-10,21.3,95.88,318.78
2008-11-11,21.2,94.77,311.46
2008-11-12,20.3,90.12,291.0
2008-11-13,21.25,96.44,312.08
2008-11-14,20.06,90.24,310.02
2008-11-17,19.32,88.14,300.12
2008-11-18,19.62,89.91,297.42
2008-11-19,18.29,86.29,280.18
2008-11-20,17.53,80.49,259.56
2008-11-21,19.68,82.58,262.43
2008-11-24,20.69,92.95,257.44
2008-11-25,19.99,90.8,282.05
2008-11-26,20.49,95.0,292.09
2008-11-28,20.22,92.67,292.96
2008-12-01,18.61,88.93,265.99
2008-12-02,19.15,92.47,275.11
2008-12-03,19.87,95.9,279.43
2008-12-04,19.11,91.41,274.34
2008-12-05,19.87,94.0,283.99
2008-12-08,21.01,99.72,302.11
2008-12-09,20.6,100.06,305.97
2008-12-10,20.61,98.21,308.82
2008-12-11,19.45,95.0,300.22
2008-12-12,19.36,98.27,315.76
2008-12-15,19.04,94.75,310.67
2008-12-16,20.11,95.43,325.28
2008-12-17,19.66,89.16,315.24
2008-12-18,19.3,89.43,310.28
2008-12-19,19.12,90.0,310.17
2008-12-22,19.18,85.74,297.11
2008-12-23,19.28,86.38,298.02
2008-12-24,19.17,85.04,302.95
2008-12-26,19.13,85.81,300.36
2008-12-29,18.96,86.61,297.42
2008-12-30,19.34,86.29,303.11
2008-12-31,19.44,85.35,307.65
2009-01-02,20.33,90.75,321.32
2009-01-05,20.52,94.58,328.05
2009-01-06,20.76,93.02,334.06
2009-01-07,19.51,91.01,322.01
2009-01-08,20.12,92.7,325.19
2009-01-09,19.52,90.58,315.07
2009-01-12,19.47,88.66,312.69
2009-01-13,19.82,87.71,314.32
2009-01-14,19.09,85.33,300.97
2009-01-15,19.24,83.38,298.99
2009-01-16,19.71,82.33,299.67
2009-01-20,18.48,78.2,282.75
2009-01-21,19.38,82.83,303.08
2009-01-22,17.11,88.36,306.5
2009-01-23,17.2,88.36,324.7
2009-01-26,17.63,89.64,323.87
2009-01-27,17.66,90.73,331.48
2009-01-28,18.04,94.2,348.67
2009-01-29,17.59,93.0,343.32
2009-01-30,17.1,90.13,338.53
2009-02-02,17.83,91.51,340.57
2009-02-03,18.5,92.98,340.45
2009-02-04,18.63,93.55,343.0
2009-02-05,19.04,96.46,353.72
2009-02-06,19.66,99.72,371.28
2009-02-09,19.44,102.51,378.77
2009-02-10,18.8,97.83,358.51
2009-02-11,19.21,96.82,358.04
2009-02-12,19.26,99.27,363.05
2009-02-13,19.09,99.16,357.68
2009-02-17,18.09,94.53,342.66
2009-02-18,18.12,94.37,353.11
2009-02-19,17.91,90.64,342.64
2009-02-20,18.0,91.2,346.45
2009-02-23,17.21,86.95,330.06
2009-02-24,17.17,90.25,345.45
2009-02-25,16.96,91.16,341.64
2009-02-26,16.42,89.19,337.18
2009-02-27,16.15,89.31,337.99
2009-03-02,15.79,87.94,327.16
2009-03-03,15.88,88.37,325.48
2009-03-04,16.12,91.17,318.92
2009-03-05,15.27,88.84,305.64
2009-03-06,15.28,85.3,308.57
2009-03-09,15.15,83.11,290.89
2009-03-10,16.48,88.6275,308.17
2009-03-11,17.11,92.68,317.91
2009-03-12,17.01,96.35,323.53
2009-03-13,16.65,95.93,324.42
2009-03-16,16.25,95.42,319.69
2009-03-17,16.9,99.66,335.34
2009-03-18,16.96,101.52,333.1
2009-03-19,17.14,101.62,329.94
2009-03-20,17.06,101.59,330.16
2009-03-23,18.33,107.66,348.601
2009-03-24,17.87,106.83,347.32
2009-03-25,17.88,106.49,344.07
2009-03-26,18.83,109.87,353.29
2009-03-27,18.13,106.85,347.7
2009-03-30,17.48,104.49,342.69
2009-03-31,18.37,105.12,348.06
2009-04-01,19.31,108.69,354.09
2009-04-02,19.29,112.71,362.5
2009-04-03,18.75,115.99,369.78
2009-04-06,18.76,118.45,368.24
2009-04-07,18.76,115.0,358.65
2009-04-08,19.19,116.32,362.0
2009-04-09,19.67,119.57,372.5
2009-04-13,19.59,120.22,378.11
2009-04-14,19.35,118.31,368.91
2009-04-15,18.83,117.64,379.5
2009-04-16,19.76,121.45,388.74
2009-04-17,19.2,123.42,392.24
2009-04-20,18.61,120.5,379.3
2009-04-21,18.97,121.76,381.47
2009-04-22,18.78,121.51,383.86
2009-04-23,18.92,125.4,384.69
2009-04-24,20.91,123.9,389.49
2009-04-27,20.4,124.73,385.95
2009-04-28,19.93,123.902,383.71
2009-04-29,20.25,125.14,391.47
2009-04-30,20.26,125.83,395.97
2009-05-01,20.24,127.24,393.69
2009-05-04,20.19,132.07,401.9793
2009-05-05,19.79,132.71,402.99
2009-05-06,19.79,132.5,403.47
2009-05-07,19.32,129.06,396.61
2009-05-08,19.42,129.19,407.33
2009-05-11,19.32,129.57,407.98
2009-05-12,19.89,124.42,399.01
2009-05-13,19.75,119.49,389.54
2009-05-14,20.06,122.95,387.5
2009-05-15,20.22,122.42,390.0
2009-05-18,20.6,126.65,396.84
2009-05-19,20.31,127.45,398.88
2009-05-20,20.38,125.87,397.18
2009-05-21,19.82,124.18,396.5
2009-05-22,19.75,122.5,393.5
2009-05-26,20.34,130.78,404.36
2009-05-27,20.13,133.05,405.56
2009-05-28,20.45,135.07,410.4
2009-05-29,20.89,135.81,417.23
2009-06-01,21.4,139.35,426.56
2009-06-02,21.4,139.49,428.4
2009-06-03,21.73,140.95,431.65
2009-06-04,21.83,143.74,440.28
2009-06-05,22.14,144.67,444.32
2009-06-08,22.05,143.85,438.77
2009-06-09,22.08,142.72,435.62
2009-06-10,22.55,140.25,432.6
2009-06-11,22.83,139.95,429.0
2009-06-12,23.33,136.97,424.84
2009-06-15,23.42,136.09,416.77
2009-06-16,23.45,136.35,416.0
2009-06-17,23.68,135.58,415.16
2009-06-18,23.5,135.88,414.06
2009-06-19,24.07,139.48,420.09
2009-06-22,23.28,137.37,407.35
2009-06-23,23.34,134.01,405.68
2009-06-24,23.47,136.22,409.29
2009-06-25,23.79,139.86,415.77
2009-06-26,23.35,142.44,425.32
2009-06-29,23.86,141.97,424.14
2009-06-30,23.77,142.43,421.59
2009-07-01,24.04,142.83,418.99
2009-07-02,23.37,140.02,408.49
2009-07-06,23.2,138.61,409.61
2009-07-07,22.53,135.4,396.63
2009-07-08,22.56,137.22,402.49
2009-07-09,22.44,136.36,410.39
2009-07-10,22.39,138.52,414.4
2009-07-13,23.23,142.34,424.3
2009-07-14,23.11,142.27,424.69
2009-07-15,24.12,146.88,438.17
2009-07-16,24.44,147.52,442.6
2009-07-17,24.29,151.75,430.25
2009-07-20,24.53,152.909,430.17
2009-07-21,24.83,151.51,427.9
2009-07-22,24.8,156.74,427.69
