Datum;Schlusskurs;SMA
2005-03-18 00:00:00;24,31;18,107
2005-03-17 00:00:00;24,54;18,1553
2005-03-16 00:00:00;24,63;18,2003
2005-03-15 00:00:00;24,91;18,2471
2005-03-14 00:00:00;25,11;18,2839
2005-03-11 00:00:00;25,09;18,312
2005-03-10 00:00:00;25,43;18,344
2005-03-09 00:00:00;25,31;18,3642
2005-03-08 00:00:00;25,4;18,3948
2005-03-07 00:00:00;25,47;18,4192
2005-03-04 00:00:00;25,17;18,4469
2005-03-03 00:00:00;25,17;18,4804
2005-03-02 00:00:00;25,26;18,5239
2005-03-01 00:00:00;25,28;18,5617
2005-02-28 00:00:00;25,16;18,5948
2005-02-25 00:00:00;25,25;18,6286
2005-02-24 00:00:00;25,37;18,6567
2005-02-23 00:00:00;25,2;18,6769
2005-02-22 00:00:00;25,23;18,7035
2005-02-18 00:00:00;25,48;18,7165
2005-02-17 00:00:00;25,65;18,7198
2005-02-16 00:00:00;25,79;18,7245
2005-02-15 00:00:00;25,93;18,7285
2005-02-14 00:00:00;26,01;18,7396
2005-02-11 00:00:00;25,97;18,7436
2005-02-10 00:00:00;26,06;18,7543
2005-02-09 00:00:00;26,07;18,7802
2005-02-08 00:00:00;26,24;18,8039
2005-02-07 00:00:00;26,16;18,824
2005-02-04 00:00:00;26,32;18,8423
2005-02-03 00:00:00;26,18;18,8577
2005-02-02 00:00:00;26,46;18,8793
2005-02-01 00:00:00;26,39;18,8929
2005-01-31 00:00:00;26,28;18,9055
2005-01-28 00:00:00;26,18;18,9213
2005-01-27 00:00:00;26,11;18,9421
2005-01-26 00:00:00;26,01;18,9705
2005-01-25 00:00:00;26,02;19,0042
2005-01-24 00:00:00;25,67;19,034
2005-01-21 00:00:00;25,65;19,0821
2005-01-20 00:00:00;25,86;19,1295
2005-01-19 00:00:00;25,98;19,173
2005-01-18 00:00:00;26,32;19,2078
2005-01-14 00:00:00;26,12;19,2308
2005-01-13 00:00:00;26,27;19,2681
2005-01-12 00:00:00;26,78;19,2983
2005-01-11 00:00:00;26,73;19,3144
2005-01-10 00:00:00;26,8;19,3331
2005-01-07 00:00:00;26,67;19,3432
2005-01-06 00:00:00;26,75;19,3633
2005-01-05 00:00:00;26,78;19,3852
2005-01-04 00:00:00;26,84;19,3956
2005-01-03 00:00:00;26,74;19,4132
2004-12-31 00:00:00;26,72;19,4308
2004-12-30 00:00:00;26,76;19,444
2004-12-29 00:00:00;26,9;19,4616
2004-12-28 00:00:00;26,95;19,4584
2004-12-27 00:00:00;26,85;19,4519
2004-12-23 00:00:00;27,01;19,443
2004-12-22 00:00:00;26,97;19,4297
2004-12-21 00:00:00;27,07;19,4139
2004-12-20 00:00:00;26,95;19,3988
2004-12-17 00:00:00;26,96;19,3956
2004-12-16 00:00:00;27,16;19,3995
2004-12-15 00:00:00;27,11;19,3999
2004-12-14 00:00:00;27,23;19,4002
2004-12-13 00:00:00;27,25;19,406
2004-12-10 00:00:00;27,08;19,3949
2004-12-09 00:00:00;27,23;19,3902
2004-12-08 00:00:00;27,36;19,3721
2004-12-07 00:00:00;27,07;19,3505
2004-12-06 00:00:00;27,33;19,3236
2004-12-03 00:00:00;27,23;19,2883
2004-12-02 00:00:00;27,09;19,2466
2004-12-01 00:00:00;27,25;19,1929
2004-11-30 00:00:00;26,81;19,1259
2004-11-29 00:00:00;26,77;19,0696
2004-11-26 00:00:00;26,6;19,0112
2004-11-24 00:00:00;26,64;18,9601
2004-11-23 00:00:00;26,53;18,9122
2004-11-22 00:00:00;26,65;18,8601
2004-11-19 00:00:00;26,86;18,795
2004-11-18 00:00:00;27,07;18,726
2004-11-17 00:00:00;27,17;18,6758
2004-11-16 00:00:00;27,12;18,6265
2004-11-15 00:00:00;27,39;18,5623
2004-11-12 00:00:00;29,97;18,4958
2004-11-11 00:00:00;29,98;18,4319
2004-11-10 00:00:00;29,73;18,3616
2004-11-09 00:00:00;29,77;18,3067
2004-11-08 00:00:00;29,28;18,2506
2004-11-05 00:00:00;29,31;18,2112
2004-11-04 00:00:00;29;18,1686
2004-11-03 00:00:00;28,47;18,1418
2004-11-02 00:00:00;28,24;18,1437
2004-11-01 00:00:00;28,08;18,1482
2004-10-29 00:00:00;27,97;18,1495
2004-10-28 00:00:00;28,01;18,1586
2004-10-27 00:00:00;28,15;18,147
2004-10-26 00:00:00;27,9;18,1286
2004-10-25 00:00:00;27,63;18,1082
2004-10-22 00:00:00;27,74;18,094
2004-10-21 00:00:00;28,56;18,0795
2004-10-20 00:00:00;28,699;18,0404
2004-10-19 00:00:00;28,18;17,9895
2004-10-18 00:00:00;28,41;17,9598
2004-10-15 00:00:00;27,99;17,9307
2004-10-14 00:00:00;27,8;17,9153
2004-10-13 00:00:00;28,03;17,8978
2004-10-12 00:00:00;28,03;17,8707
2004-10-11 00:00:00;28,06;17,8517
2004-10-08 00:00:00;27,99;17,8255
2004-10-07 00:00:00;28,17;17,8094
2004-10-06 00:00:00;28,53;17,7807
2004-10-05 00:00:00;28,38;17,7397
2004-10-04 00:00:00;28,12;17,7068
2004-10-01 00:00:00;28,25;17,6742
2004-09-30 00:00:00;27,65;17,6538
2004-09-29 00:00:00;27,58;17,6454
2004-09-28 00:00:00;27,27;17,6364
2004-09-27 00:00:00;27,19;17,6374
2004-09-24 00:00:00;27,29;17,6461
2004-09-23 00:00:00;27,35;17,6509
2004-09-22 00:00:00;27,12;17,6574
2004-09-21 00:00:00;27,26;17,6613
2004-09-20 00:00:00;27,51;17,6606
2004-09-17 00:00:00;27,51;17,648
2004-09-16 00:00:00;27,26;17,6329
2004-09-15 00:00:00;27,19;17,6367
2004-09-14 00:00:00;27,44;17,6297
2004-09-13 00:00:00;27,25;17,6158
2004-09-10 00:00:00;27,49;17,6058
2004-09-09 00:00:00;27,28;17,5836
2004-09-08 00:00:00;27,26;17,5852
2004-09-07 00:00:00;27,36;17,5974
2004-09-03 00:00:00;27,11;17,5891
2004-09-02 00:00:00;27,62;17,5875
2004-09-01 00:00:00;27,39;17,582
2004-08-31 00:00:00;27,3;17,6009
2004-08-30 00:00:00;27,3;17,6231
2004-08-27 00:00:00;27,46;17,6598
2004-08-26 00:00:00;27,44;17,6904
2004-08-25 00:00:00;27,55;17,7212
2004-08-24 00:00:00;27,24;17,7518
2004-08-23 00:00:00;27,24;17,7878
2004-08-20 00:00:00;27,2;17,8309
2004-08-19 00:00:00;27,12;17,8576
2004-08-18 00:00:00;27,46;17,9181
2004-08-17 00:00:00;27,05;17,9632
2004-08-16 00:00:00;27,09;18,0041
2004-08-13 00:00:00;27,02;18,0317
2004-08-12 00:00:00;26,88;18,0465
2004-08-11 00:00:00;27,41;18,0784
2004-08-10 00:00:00;27,72;18,1016
2004-08-09 00:00:00;27,18;18,0977
2004-08-06 00:00:00;27,14;18,1206
2004-08-05 00:00:00;27,53;18,1437
2004-08-04 00:00:00;28,06;18,1473
2004-08-03 00:00:00;28,07;18,1486
2004-08-02 00:00:00;28,52;18,1469
2004-07-30 00:00:00;28,49;18,1486
2004-07-29 00:00:00;28,48;18,1531
2004-07-28 00:00:00;28,58;18,1556
2004-07-27 00:00:00;28,44;18,1531
2004-07-26 00:00:00;28,66;18,1479
2004-07-23 00:00:00;28,03;18,145
2004-07-22 00:00:00;29;18,1566
2004-07-21 00:00:00;28,86;18,1341
2004-07-20 00:00:00;28,32;18,1157
2004-07-19 00:00:00;27,95;18,1167
2004-07-16 00:00:00;27,48;18,1296
2004-07-15 00:00:00;27,87;18,1389
2004-07-14 00:00:00;28,13;18,1212
2004-07-13 00:00:00;27,6;18,0978
2004-07-12 00:00:00;27,89;18,0753
2004-07-09 00:00:00;27,86;18,0393
2004-07-08 00:00:00;27,64;17,9945
2004-07-07 00:00:00;28,1;17,9611
2004-07-06 00:00:00;28,02;17,9073
2004-07-02 00:00:00;28,57;17,8407
2004-07-01 00:00:00;28,63;17,7545
2004-06-30 00:00:00;28,56;17,674
2004-06-29 00:00:00;28,5;17,5952
2004-06-28 00:00:00;28,28;17,5221
2004-06-25 00:00:00;28,57;17,4549
2004-06-24 00:00:00;28,39;17,3767
2004-06-23 00:00:00;28,3;17,303
2004-06-22 00:00:00;28,29;17,2213
2004-06-21 00:00:00;28,35;17,144
2004-06-18 00:00:00;28,35;17,0597
2004-06-17 00:00:00;27,769;16,9719
2004-06-16 00:00:00;27,32;16,9095
2004-06-15 00:00:00;27,405;16,8522
2004-06-14 00:00:00;26,9;16,8025
2004-06-10 00:00:00;26,77;16,7767
2004-06-09 00:00:00;26,47;16,75
2004-06-08 00:00:00;26,6;16,733
2004-06-07 00:00:00;26,43;16,7114
2004-06-04 00:00:00;25,95;16,6905
2004-06-03 00:00:00;25,89;16,6959
2004-06-02 00:00:00;26,13;16,7091
2004-06-01 00:00:00;26,11;16,7156
2004-05-28 00:00:00;26,23;16,7233
2004-05-27 00:00:00;26,19;16,7201
2004-05-26 00:00:00;26,14;16,7294
2004-05-25 00:00:00;26,1;16,7429
2004-05-24 00:00:00;25,76;16,779
2004-05-21 00:00:00;25,89;16,8266
2004-05-20 00:00:00;25,73;16,8797
2004-05-19 00:00:00;25,62;16,8868
2004-05-18 00:00:00;25,83;16,8813
2004-05-17 00:00:00;25,54;16,8652
2004-05-14 00:00:00;25,86;16,8649
2004-05-13 00:00:00;26,1;16,8424
2004-05-12 00:00:00;25,94;16,8139
2004-05-11 00:00:00;25,94;16,8
2004-05-10 00:00:00;25,93;16,7843
2004-05-07 00:00:00;25,78;16,774
2004-05-06 00:00:00;26,12;16,7643
2004-05-05 00:00:00;26,3;16,7473
2004-05-04 00:00:00;26,33;16,7312
2004-05-03 00:00:00;26,35;16,719
2004-04-30 00:00:00;26,13;16,7029
2004-04-29 00:00:00;26,48;16,6691
2004-04-28 00:00:00;26,56;16,6192
2004-04-27 00:00:00;27,22;16,5755
2004-04-26 00:00:00;27,24;16,514
2004-04-23 00:00:00;27,54;16,4429
2004-04-22 00:00:00;25,95;16,3673
2004-04-21 00:00:00;25,45;16,3177
2004-04-20 00:00:00;25,33;16,2759
2004-04-19 00:00:00;25,53;16,2492
2004-04-16 00:00:00;25,16;16,2202
2004-04-15 00:00:00;25,215;16,2115
2004-04-14 00:00:00;25,51;16,2088
2004-04-13 00:00:00;25,45;16,1982
2004-04-12 00:00:00;25,61;16,1888
2004-04-08 00:00:00;25,48;16,1814
2004-04-07 00:00:00;25,59;16,1689
2004-04-06 00:00:00;25,8;16,1618
2004-04-05 00:00:00;25,951;16,1592
2004-04-02 00:00:00;25,85;16,1553
2004-04-01 00:00:00;25,08;16,1714
2004-03-31 00:00:00;24,93;16,2129
2004-03-30 00:00:00;25,2;16,2593
2004-03-29 00:00:00;25,31;16,2976
2004-03-26 00:00:00;25,03;16,3423
2004-03-25 00:00:00;25,19;16,3906
2004-03-24 00:00:00;24,41;16,4327
2004-03-23 00:00:00;24,15;16,5064
2004-03-22 00:00:00;24,5;16,5943
2004-03-19 00:00:00;24,63;16,6622
2004-03-18 00:00:00;24,89;16,7246
2004-03-17 00:00:00;25,13;16,7751
2004-03-16 00:00:00;25,18;16,8279
2004-03-15 00:00:00;25,16;16,8861
2004-03-12 00:00:00;25,38;16,9321
2004-03-11 00:00:00;25,09;16,9827
2004-03-10 00:00:00;25,37;17,049
2004-03-09 00:00:00;25,72;17,1021
2004-03-08 00:00:00;25,83;17,14
2004-03-05 00:00:00;26,35;17,1803
2004-03-04 00:00:00;26,37;17,1999
2004-03-03 00:00:00;26,37;17,2205
2004-03-02 00:00:00;26,39;17,2501
2004-03-01 00:00:00;26,7;17,2826
2004-02-27 00:00:00;26,53;17,3132
2004-02-26 00:00:00;26,5;17,3576
2004-02-25 00:00:00;26,7;17,3965
2004-02-24 00:00:00;26,88;17,4464
2004-02-23 00:00:00;26,61;17,5082
2004-02-20 00:00:00;26,57;17,5683
2004-02-19 00:00:00;26,46;17,6147
2004-02-18 00:00:00;26,77;17,6739
2004-02-17 00:00:00;26,99;17,7167
2004-02-13 00:00:00;26,59;17,7431
2004-02-12 00:00:00;26,95;17,7737
2004-02-11 00:00:00;27,15;17,7978
2004-02-10 00:00:00;27,02;17,8068
2004-02-09 00:00:00;26,9;17,8245
2004-02-06 00:00:00;27,08;17,849
2004-02-05 00:00:00;26,96;17,8837
2004-02-04 00:00:00;27,01;17,9239
2004-02-03 00:00:00;27,29;17,9635
2004-02-02 00:00:00;27,4;17,9909
2004-01-30 00:00:00;27,65;17,9925
2004-01-29 00:00:00;27,91;17,9835
2004-01-28 00:00:00;27,71;17,9709
2004-01-27 00:00:00;28,25;17,9629
2004-01-26 00:00:00;28,8;17,9294
2004-01-23 00:00:00;28,48;17,8728
2004-01-22 00:00:00;28,01;17,83
2004-01-21 00:00:00;28,3;17,8033
2004-01-20 00:00:00;28,1;17,773
2004-01-16 00:00:00;27,81;17,7505
2004-01-15 00:00:00;27,54;17,7257
2004-01-14 00:00:00;27,7;17,7103
2004-01-13 00:00:00;27,43;17,6794
2004-01-12 00:00:00;27,57;17,6543
2004-01-09 00:00:00;27,66;17,6234
2004-01-08 00:00:00;28,16;17,5889
2004-01-07 00:00:00;28,21;17,5317
2004-01-06 00:00:00;28,24;17,4683
2004-01-05 00:00:00;28,14;17,3955
2004-01-02 00:00:00;27,45;17,3331
2003-12-31 00:00:00;27,37;17,2758
2003-12-30 00:00:00;27,52;17,2208
2003-12-29 00:00:00;27,46;17,1667
2003-12-26 00:00:00;27,21;17,1104
2003-12-24 00:00:00;27,04;17,0538
2003-12-23 00:00:00;27,15;17,001
2003-12-22 00:00:00;27,18;16,9553
2003-12-19 00:00:00;27,36;16,8887
2003-12-18 00:00:00;27,4;16,816
2003-12-17 00:00:00;27,04;16,75
2003-12-16 00:00:00;27,06;16,6892
2003-12-15 00:00:00;26,74;16,6277
2003-12-12 00:00:00;26,65;16,5878
2003-12-11 00:00:00;26,61;16,5569
2003-12-10 00:00:00;26,59;16,5367
2003-12-09 00:00:00;26,38;16,5112
2003-12-08 00:00:00;26,24;16,499
2003-12-05 00:00:00;25,98;16,4945
2003-12-04 00:00:00;26,2;16,5025
2003-12-03 00:00:00;25,67;16,4993
2003-12-02 00:00:00;25,66;16,5122
2003-12-01 00:00:00;25,84;16,545
2003-11-28 00:00:00;25,71;16,5547
2003-11-26 00:00:00;25,45;16,5679
2003-11-25 00:00:00;25,4;16,6094
2003-11-24 00:00:00;25,73;16,6673
2003-11-21 00:00:00;25,11;16,7053
2003-11-20 00:00:00;25,1;16,7535
2003-11-19 00:00:00;25,35;16,8762
2003-11-18 00:00:00;25,15;16,9901
2003-11-17 00:00:00;25,15;17,1252
2003-11-14 00:00:00;25,5;17,2604
2003-11-13 00:00:00;25,69;17,3708
2003-11-12 00:00:00;25,98;17,4847
2003-11-11 00:00:00;25,8;17,5841
2003-11-10 00:00:00;26;17,6717
2003-11-07 00:00:00;26,1;17,7561
2003-11-06 00:00:00;26,23;17,8415
2003-11-05 00:00:00;26,1;17,9236
2003-11-04 00:00:00;26,07;18,006
2003-11-03 00:00:00;26,68;18,0997
2003-10-31 00:00:00;26,14;18,1753
2003-10-30 00:00:00;26,12;18,2648
2003-10-29 00:00:00;26,74;18,3364
2003-10-28 00:00:00;27,2;18,3886
2003-10-27 00:00:00;26,91;18,403
2003-10-24 00:00:00;26,61;18,4597
2003-10-23 00:00:00;28,91;18,5056
2003-10-22 00:00:00;28,89;18,4791
2003-10-21 00:00:00;29,35;18,4602
2003-10-20 00:00:00;29,35;18,4631
2003-10-17 00:00:00;28,93;18,4489
2003-10-16 00:00:00;29,23;18,4768
2003-10-15 00:00:00;29,07;18,4803
2003-10-14 00:00:00;28,68;18,4569
2003-10-13 00:00:00;28,78;18,464
2003-10-10 00:00:00;28,91;18,4505
2003-10-09 00:00:00;28,94;18,4323
2003-10-08 00:00:00;28,82;18,3971
2003-10-07 00:00:00;29,14;18,3564
2003-10-06 00:00:00;29,19;18,3318
2003-10-03 00:00:00;29,08;18,3206
2003-10-02 00:00:00;28,5;18,2982
2003-10-01 00:00:00;28,52;18,296
2003-09-30 00:00:00;27,8;18,2889
2003-09-29 00:00:00;28,83;18,2716
2003-09-26 00:00:00;28,19;18,1977
2003-09-25 00:00:00;28,24;18,1439
2003-09-24 00:00:00;28,46;18,0857
2003-09-23 00:00:00;29,6;18,0252
2003-09-22 00:00:00;29,07;17,926
2003-09-19 00:00:00;29,96;17,8348
2003-09-18 00:00:00;29,5;17,7157
2003-09-17 00:00:00;28,5;17,6181
2003-09-16 00:00:00;28,9;17,558
2003-09-15 00:00:00;28,36;17,4555
2003-09-12 00:00:00;28,34;17,3653
2003-09-11 00:00:00;27,84;17,2786
2003-09-10 00:00:00;27,55;17,2069
2003-09-09 00:00:00;28,37;17,1486
2003-09-08 00:00:00;28,84;17,0603
2003-09-05 00:00:00;28,38;16,956
2003-09-04 00:00:00;28,43;16,8705
2003-09-03 00:00:00;28,3;16,7815
2003-09-02 00:00:00;27,26;16,697
2003-08-29 00:00:00;26,52;16,6625
2003-08-28 00:00:00;26,51;16,6513
2003-08-27 00:00:00;26,42;16,6481
2003-08-26 00:00:00;26,57;16,642
2003-08-25 00:00:00;26,5;16,6388
2003-08-22 00:00:00;26,22;16,6423
2003-08-21 00:00:00;26,24;16,6638
2003-08-20 00:00:00;26,45;16,6561
2003-08-19 00:00:00;26,62;16,6561
2003-08-18 00:00:00;25,7;16,6484
2003-08-15 00:00:00;25,54;16,6593
2003-08-14 00:00:00;25,63;16,7025
2003-08-13 00:00:00;25,6;16,7364
2003-08-12 00:00:00;25,73;16,7979
2003-08-11 00:00:00;25,61;16,8471
2003-08-08 00:00:00;25,58;16,9044
2003-08-07 00:00:00;25,71;16,9598
2003-08-06 00:00:00;25,65;16,9982
2003-08-05 00:00:00;25,66;17,0565
2003-08-04 00:00:00;26,18;17,1217
2003-08-01 00:00:00;26,17;17,1614
2003-07-31 00:00:00;26,41;17,172
2003-07-30 00:00:00;26,23;17,187
2003-07-29 00:00:00;26,47;17,1845
2003-07-28 00:00:00;26,61;17,1579
2003-07-25 00:00:00;26,89;17,1265
2003-07-24 00:00:00;26;17,0901
2003-07-23 00:00:00;26,45;17,0664
2003-07-22 00:00:00;26,38;17,0424
2003-07-21 00:00:00;26,04;17,0232
2003-07-18 00:00:00;26,89;17,0324
2003-07-17 00:00:00;26,69;17,0062
2003-07-16 00:00:00;27,52;16,9864
2003-07-15 00:00:00;27,27;16,9364
2003-07-14 00:00:00;27,4;16,8763
2003-07-11 00:00:00;27,31;16,7883
2003-07-10 00:00:00;26,91;16,714
2003-07-09 00:00:00;27,47;16,649
2003-07-08 00:00:00;27,7;16,5598
2003-07-07 00:00:00;27,42;16,4333
2003-07-03 00:00:00;26,5;16,3133
2003-07-02 00:00:00;26,88;16,2362
2003-07-01 00:00:00;26,15;16,1719
2003-06-30 00:00:00;25,64;16,1312
2003-06-27 00:00:00;25,63;16,0992
2003-06-26 00:00:00;25,75;16,0666
2003-06-25 00:00:00;25,26;16,0234
2003-06-24 00:00:00;25,7;15,9962
2003-06-23 00:00:00;25,78;15,967
2003-06-20 00:00:00;26,33;15,9171
2003-06-19 00:00:00;26,07;15,8477
2003-06-18 00:00:00;26,07;15,7824
2003-06-17 00:00:00;25,96;15,7363
2003-06-16 00:00:00;25,39;15,6979
2003-06-13 00:00:00;24,65;15,7036
2003-06-12 00:00:00;24,99;15,7401
2003-06-11 00:00:00;24,88;15,7603
2003-06-10 00:00:00;24,68;15,7958
2003-06-09 00:00:00;23,75;15,8445
2003-06-06 00:00:00;23,67;15,928
2003-06-05 00:00:00;24,09;15,9942
2003-06-04 00:00:00;24,87;16,0551
2003-06-03 00:00:00;24,88;16,1031
2003-06-02 00:00:00;24,64;16,1344
2003-05-30 00:00:00;24,61;16,1811
2003-05-29 00:00:00;24,4;16,2167
2003-05-28 00:00:00;24,41;16,2541
2003-05-27 00:00:00;24,79;16,2986
2003-05-23 00:00:00;24,22;16,329
2003-05-22 00:00:00;24,16;16,361
2003-05-21 00:00:00;24,03;16,4036
2003-05-20 00:00:00;24,63;16,4577
2003-05-19 00:00:00;24,76;16,4938
2003-05-16 00:00:00;25,57;16,5082
2003-05-15 00:00:00;25,79;16,506
2003-05-14 00:00:00;25,62;16,4781
2003-05-13 00:00:00;25,99;16,4455
2003-05-12 00:00:00;26,2;16,4061
2003-05-09 00:00:00;26,36;16,3421
2003-05-08 00:00:00;25,74;16,2855
2003-05-07 00:00:00;25,99;16,248
2003-05-06 00:00:00;26,37;16,2349
2003-05-05 00:00:00;25,86;16,1965
2003-05-02 00:00:00;26,1;16,1719
2003-05-01 00:00:00;25,72;16,16
2003-04-30 00:00:00;25,57;16,16
2003-04-29 00:00:00;25,8;16,121
2003-04-28 00:00:00;25,74;16,0701
2003-04-25 00:00:00;25,22;16,0358
2003-04-24 00:00:00;25,49;16,0301
2003-04-23 00:00:00;25,72;16,0224
2003-04-22 00:00:00;25,76;16,015
2003-04-21 00:00:00;25,21;16
2003-04-17 00:00:00;25,5;16,0435
2003-04-16 00:00:00;24,92;16,0675
2003-04-15 00:00:00;24,6;16,1123
2003-04-14 00:00:00;24,76;16,1584
2003-04-11 00:00:00;24,2;16,1959
2003-04-10 00:00:00;24,59;16,217
2003-04-09 00:00:00;24,57;16,2196
2003-04-08 00:00:00;25,58;16,1818
2003-04-07 00:00:00;25,17;16,0928
2003-04-04 00:00:00;25,09;16,0218
2003-04-03 00:00:00;25,73;15,9728
2003-04-02 00:00:00;25,72;15,8941
2003-04-01 00:00:00;24,35;15,8211
2003-03-31 00:00:00;24,21;15,7801
2003-03-28 00:00:00;24,67;15,7587
2003-03-27 00:00:00;25,04;15,7277
2003-03-26 00:00:00;25,25;15,6809
2003-03-25 00:00:00;25,49;15,6284
2003-03-24 00:00:00;25,29;15,5868
2003-03-21 00:00:00;26,57;15,5478
2003-03-20 00:00:00;26,25;15,4857
2003-03-19 00:00:00;26,32;15,4182
2003-03-18 00:00:00;26,04;15,3609
2003-03-17 00:00:00;25,93;15,3237
2003-03-14 00:00:00;24,86;15,2642
2003-03-13 00:00:00;24,67;15,2181
2003-03-12 00:00:00;23,39;15,1693
2003-03-11 00:00:00;22,8;15,1614
2003-03-10 00:00:00;22,95;15,1875
2003-03-07 00:00:00;23,56;15,1959
2003-03-06 00:00:00;23,27;15,1983
2003-03-05 00:00:00;23,44;15,2025
2003-03-04 00:00:00;23,07;15,2071
2003-03-03 00:00:00;23,54;15,2433
2003-02-28 00:00:00;23,7;15,2469
2003-02-27 00:00:00;23,58;15,2579
2003-02-26 00:00:00;23,61;15,2993
2003-02-25 00:00:00;24,19;15,3223
2003-02-24 00:00:00;24,07;15,3324
2003-02-21 00:00:00;24,63;15,3572
2003-02-20 00:00:00;24,14;15,4028
2003-02-19 00:00:00;24,53;15,4437
2003-02-18 00:00:00;24,96;15,4773
2003-02-14 00:00:00;48,3;15,5019
2003-02-13 00:00:00;46,99;15,6143
2003-02-12 00:00:00;46,44;15,7623
2003-02-11 00:00:00;46,44;15,9303
2003-02-10 00:00:00;47,38;16,089
2003-02-07 00:00:00;46,58;16,2252
2003-02-06 00:00:00;47,42;16,3724
2003-02-05 00:00:00;46,96;16,4812
2003-02-04 00:00:00;47,32;16,6222
2003-02-03 00:00:00;48,56;16,741
2003-01-31 00:00:00;47,46;16,8244
2003-01-30 00:00:00;48,24;16,9243
2003-01-29 00:00:00;49,91;16,9795
2003-01-28 00:00:00;48,82;17,0248
2003-01-27 00:00:00;49,17;17,091
2003-01-24 00:00:00;49,85;17,1583
2003-01-23 00:00:00;52,28;17,2216
2003-01-22 00:00:00;51;17,249
2003-01-21 00:00:00;51,33;17,2816
2003-01-17 00:00:00;51,46;17,31
2003-01-16 00:00:00;55,35;17,343
2003-01-15 00:00:00;56,27;17,3272
2003-01-14 00:00:00;56,97;17,2986
2003-01-13 00:00:00;56,39;17,2273
2003-01-10 00:00:00;55,92;17,1919
2003-01-09 00:00:00;55,81;17,1718
2003-01-08 00:00:00;54,24;17,1431
2003-01-07 00:00:00;55,8;17,1318
2003-01-06 00:00:00;54,77;17,1265
2003-01-03 00:00:00;53,79;17,1356
2003-01-02 00:00:00;53,72;17,1795
2002-12-31 00:00:00;51,7;17,2272
2002-12-30 00:00:00;52,75;17,3227
2002-12-27 00:00:00;52,97;17,4013
2002-12-26 00:00:00;53,39;17,4829
2002-12-24 00:00:00;53,82;17,5388
2002-12-23 00:00:00;54;17,6092
2002-12-20 00:00:00;53,04;17,6765
2002-12-19 00:00:00;53,11;17,753
2002-12-18 00:00:00;53,53;17,809
2002-12-17 00:00:00;54,36;17,8302
2002-12-16 00:00:00;54,48;17,854
2002-12-13 00:00:00;52,5;17,8893
2002-12-12 00:00:00;54,17;17,9609
2002-12-11 00:00:00;54,66;17,9799
2002-12-10 00:00:00;54,01;17,9775
2002-12-09 00:00:00;53,53;17,9751
2002-12-06 00:00:00;55,47;18,0001
2002-12-05 00:00:00;55,34;18,0087
2002-12-04 00:00:00;56,54;18,0357
2002-12-03 00:00:00;56,71;18,0379
2002-12-02 00:00:00;57,69;18,0282
2002-11-29 00:00:00;57,68;17,9534
2002-11-27 00:00:00;58,08;17,8862
2002-11-26 00:00:00;56,9;17,807
2002-11-25 00:00:00;58,23;17,7299
2002-11-22 00:00:00;58,22;17,6298
2002-11-21 00:00:00;57,84;17,5414
2002-11-20 00:00:00;56,62;17,436
2002-11-19 00:00:00;54,86;17,3814
2002-11-18 00:00:00;55,85;17,3305
2002-11-15 00:00:00;56,69;17,2773
2002-11-14 00:00:00;56,99;17,2208
2002-11-13 00:00:00;55,36;17,1216
2002-11-12 00:00:00;54,51;17,0426
2002-11-11 00:00:00;53,86;17,0072
2002-11-08 00:00:00;55,1;16,9343
2002-11-07 00:00:00;56,01;16,835
2002-11-06 00:00:00;57,03;16,6814
2002-11-05 00:00:00;56,68;16,4734
2002-11-04 00:00:00;56,1;16,2869
2002-11-01 00:00:00;53;16,0947
2002-10-31 00:00:00;53,47;15,9475
2002-10-30 00:00:00;53,11;15,8092
2002-10-29 00:00:00;52,07;15,6896
2002-10-28 00:00:00;51,95;15,5965
2002-10-25 00:00:00;52,68;15,4655
2002-10-24 00:00:00;51,23;15,347
2002-10-23 00:00:00;53,2;15,2668
2002-10-22 00:00:00;51,67;15,1601
2002-10-21 00:00:00;52,51;15,0639
2002-10-18 00:00:00;53,15;14,9478
2002-10-17 00:00:00;50,77;14,857
2002-10-16 00:00:00;50,41;14,8001
2002-10-15 00:00:00;52,29;14,7577
2002-10-14 00:00:00;49,29;14,6779
2002-10-11 00:00:00;48,87;14,6538
2002-10-10 00:00:00;46,38;14,6385
2002-10-09 00:00:00;43,99;14,6508
2002-10-08 00:00:00;44,99;14,724
2002-10-07 00:00:00;44,05;14,8006
2002-10-04 00:00:00;43,77;14,8747
2002-10-03 00:00:00;44,8;14,9393
2002-10-02 00:00:00;45,61;14,957
2002-10-01 00:00:00;46,23;14,9985
2002-09-30 00:00:00;43,74;15,0111
2002-09-27 00:00:00;45,25;15,0963
2002-09-26 00:00:00;46,2;15,1813
2002-09-25 00:00:00;46,51;15,232
2002-09-24 00:00:00;45,64;15,3011
2002-09-23 00:00:00;45,23;15,4041
2002-09-20 00:00:00;47,46;15,5156
2002-09-19 00:00:00;47,2;15,6076
2002-09-18 00:00:00;47,75;15,6886
2002-09-17 00:00:00;47,29;15,7411
2002-09-16 00:00:00;47,78;15,8162
2002-09-13 00:00:00;47,91;15,8517
2002-09-12 00:00:00;47,15;15,8813
2002-09-11 00:00:00;48,58;15,9222
2002-09-10 00:00:00;49,79;15,8979
2002-09-09 00:00:00;48,7;15,8769
2002-09-06 00:00:00;47,82;15,8676
2002-09-05 00:00:00;45,91;15,885
